"name","id","properties"
"ApiManagement.UKWest","ApiManagement.UKWest","@{changeNumber=2; region=ukwest; regionId=28; platform=Azure; systemService=AzureApiManagement; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"ApiManagement.WestCentralUS","ApiManagement.WestCentralUS","@{changeNumber=2; region=westcentralus; regionId=36; platform=Azure; systemService=AzureApiManagement; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"ApiManagement.WestEurope","ApiManagement.WestEurope","@{changeNumber=2; region=westeurope; regionId=18; platform=Azure; systemService=AzureApiManagement; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"ApiManagement.WestIndia","ApiManagement.WestIndia","@{changeNumber=2; region=westindia; regionId=23; platform=Azure; systemService=AzureApiManagement; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"ApiManagement.WestUS","ApiManagement.WestUS","@{changeNumber=2; region=westus; regionId=37; platform=Azure; systemService=AzureApiManagement; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"ApiManagement.WestUS2","ApiManagement.WestUS2","@{changeNumber=2; region=westus2; regionId=38; platform=Azure; systemService=AzureApiManagement; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"AppService.AustraliaCentral","AppService.AustraliaCentral","@{changeNumber=2; region=australiacentral; regionId=58; platform=Azure; systemService=AzureAppService; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"AppService.AustraliaCentral2","AppService.AustraliaCentral2","@{changeNumber=2; region=australiacentral2; regionId=59; platform=Azure; systemService=AzureAppService; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"AppService.AustraliaEast","AppService.AustraliaEast","@{changeNumber=2; region=australiaeast; regionId=3; platform=Azure; systemService=AzureAppService; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"AppService.AustraliaSoutheast","AppService.AustraliaSoutheast","@{changeNumber=2; region=australiasoutheast; regionId=4; platform=Azure; systemService=AzureAppService; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"AppService.BrazilSouth","AppService.BrazilSouth","@{changeNumber=2; region=brazilsouth; regionId=9; platform=Azure; systemService=AzureAppService; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"AppService.BrazilSoutheast","AppService.BrazilSoutheast","@{changeNumber=2; region=brazilse; regionId=77; platform=Azure; systemService=AzureAppService; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"AppService.CanadaCentral","AppService.CanadaCentral","@{changeNumber=2; region=canadacentral; regionId=11; platform=Azure; systemService=AzureAppService; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"AppService.CanadaEast","AppService.CanadaEast","@{changeNumber=2; region=canadaeast; regionId=12; platform=Azure; systemService=AzureAppService; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"AppService.CentralIndia","AppService.CentralIndia","@{changeNumber=2; region=centralindia; regionId=21; platform=Azure; systemService=AzureAppService; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"AppService.CentralUS","AppService.CentralUS","@{changeNumber=2; region=centralus; regionId=31; platform=Azure; systemService=AzureAppService; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"AppService.CentralUSEUAP","AppService.CentralUSEUAP","@{changeNumber=2; region=centraluseuap; regionId=48; platform=Azure; systemService=AzureAppService; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"AppService.EastAsia","AppService.EastAsia","@{changeNumber=2; region=eastasia; regionId=1; platform=Azure; systemService=AzureAppService; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"AppService.EastUS","AppService.EastUS","@{changeNumber=2; region=eastus; regionId=32; platform=Azure; systemService=AzureAppService; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"AppService.EastUS2","AppService.EastUS2","@{changeNumber=3; region=eastus2; regionId=33; platform=Azure; systemService=AzureAppService; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"AppService.EastUS2EUAP","AppService.EastUS2EUAP","@{changeNumber=2; region=eastus2euap; regionId=49; platform=Azure; systemService=AzureAppService; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"AppService.FranceCentral","AppService.FranceCentral","@{changeNumber=2; region=centralfrance; regionId=19; platform=Azure; systemService=AzureAppService; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"AppService.FranceSouth","AppService.FranceSouth","@{changeNumber=2; region=southfrance; regionId=20; platform=Azure; systemService=AzureAppService; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"AppService.GermanyNorth","AppService.GermanyNorth","@{changeNumber=2; region=germanyn; regionId=72; platform=Azure; systemService=AzureAppService; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"AppService.GermanyWestCentral","AppService.GermanyWestCentral","@{changeNumber=2; region=germanywc; regionId=71; platform=Azure; systemService=AzureAppService; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"AppService.JapanEast","AppService.JapanEast","@{changeNumber=2; region=japaneast; regionId=24; platform=Azure; systemService=AzureAppService; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"AppService.JapanWest","AppService.JapanWest","@{changeNumber=2; region=japanwest; regionId=25; platform=Azure; systemService=AzureAppService; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"AppService.KoreaCentral","AppService.KoreaCentral","@{changeNumber=3; region=koreacentral; regionId=26; platform=Azure; systemService=AzureAppService; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"AppService.KoreaSouth","AppService.KoreaSouth","@{changeNumber=1; region=koreasouth; regionId=50; platform=Azure; systemService=AzureAppService; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"AppService.NorthCentralUS","AppService.NorthCentralUS","@{changeNumber=2; region=northcentralus; regionId=34; platform=Azure; systemService=AzureAppService; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"AppService.NorthEurope","AppService.NorthEurope","@{changeNumber=2; region=northeurope; regionId=17; platform=Azure; systemService=AzureAppService; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"AppService.NorwayEast","AppService.NorwayEast","@{changeNumber=2; region=norwaye; regionId=63; platform=Azure; systemService=AzureAppService; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"AppService.NorwayWest","AppService.NorwayWest","@{changeNumber=2; region=norwayw; regionId=74; platform=Azure; systemService=AzureAppService; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"AppService.SouthAfricaNorth","AppService.SouthAfricaNorth","@{changeNumber=2; region=southafricanorth; regionId=82; platform=Azure; systemService=AzureAppService; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"AppService.SouthAfricaWest","AppService.SouthAfricaWest","@{changeNumber=2; region=southafricawest; regionId=83; platform=Azure; systemService=AzureAppService; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"AppService.SouthCentralUS","AppService.SouthCentralUS","@{changeNumber=2; region=southcentralus; regionId=35; platform=Azure; systemService=AzureAppService; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"AppService.SouthIndia","AppService.SouthIndia","@{changeNumber=2; region=southindia; regionId=22; platform=Azure; systemService=AzureAppService; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"AppService.SoutheastAsia","AppService.SoutheastAsia","@{changeNumber=2; region=southeastasia; regionId=2; platform=Azure; systemService=AzureAppService; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"AppService.SwitzerlandNorth","AppService.SwitzerlandNorth","@{changeNumber=2; region=switzerlandn; regionId=66; platform=Azure; systemService=AzureAppService; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"AppService.SwitzerlandWest","AppService.SwitzerlandWest","@{changeNumber=2; region=switzerlandw; regionId=67; platform=Azure; systemService=AzureAppService; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"AppService.UAECentral","AppService.UAECentral","@{changeNumber=2; region=uaecentral; regionId=61; platform=Azure; systemService=AzureAppService; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"AppService.UAENorth","AppService.UAENorth","@{changeNumber=3; region=uaenorth; regionId=60; platform=Azure; systemService=AzureAppService; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"AppService.UKNorth","AppService.UKNorth","@{changeNumber=1; region=uknorth; regionId=29; platform=Azure; systemService=AzureAppService; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"AppService.UKSouth","AppService.UKSouth","@{changeNumber=2; region=uksouth; regionId=27; platform=Azure; systemService=AzureAppService; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"AppService.UKSouth2","AppService.UKSouth2","@{changeNumber=1; region=uksouth2; regionId=30; platform=Azure; systemService=AzureAppService; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"AppService.UKWest","AppService.UKWest","@{changeNumber=2; region=ukwest; regionId=28; platform=Azure; systemService=AzureAppService; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"AppService.WestCentralUS","AppService.WestCentralUS","@{changeNumber=2; region=westcentralus; regionId=36; platform=Azure; systemService=AzureAppService; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"AppService.WestEurope","AppService.WestEurope","@{changeNumber=2; region=westeurope; regionId=18; platform=Azure; systemService=AzureAppService; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"AppService.WestIndia","AppService.WestIndia","@{changeNumber=2; region=westindia; regionId=23; platform=Azure; systemService=AzureAppService; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"AppService.WestUS","AppService.WestUS","@{changeNumber=2; region=westus; regionId=37; platform=Azure; systemService=AzureAppService; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"AppService.WestUS2","AppService.WestUS2","@{changeNumber=2; region=westus2; regionId=38; platform=Azure; systemService=AzureAppService; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"AppServiceManagement.AustraliaCentral","AppServiceManagement.AustraliaCentral","@{changeNumber=2; region=australiacentral; regionId=58; platform=Azure; systemService=AzureAppServiceManagement; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"AppServiceManagement.AustraliaCentral2","AppServiceManagement.AustraliaCentral2","@{changeNumber=2; region=australiacentral2; regionId=59; platform=Azure; systemService=AzureAppServiceManagement; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"AppServiceManagement.AustraliaEast","AppServiceManagement.AustraliaEast","@{changeNumber=2; region=australiaeast; regionId=3; platform=Azure; systemService=AzureAppServiceManagement; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"AppServiceManagement.AustraliaSoutheast","AppServiceManagement.AustraliaSoutheast","@{changeNumber=2; region=australiasoutheast; regionId=4; platform=Azure; systemService=AzureAppServiceManagement; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"AppServiceManagement.BrazilSouth","AppServiceManagement.BrazilSouth","@{changeNumber=2; region=brazilsouth; regionId=9; platform=Azure; systemService=AzureAppServiceManagement; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"AppServiceManagement.BrazilSoutheast","AppServiceManagement.BrazilSoutheast","@{changeNumber=2; region=brazilse; regionId=77; platform=Azure; systemService=AzureAppServiceManagement; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"AppServiceManagement.CanadaCentral","AppServiceManagement.CanadaCentral","@{changeNumber=2; region=canadacentral; regionId=11; platform=Azure; systemService=AzureAppServiceManagement; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"AppServiceManagement.CanadaEast","AppServiceManagement.CanadaEast","@{changeNumber=2; region=canadaeast; regionId=12; platform=Azure; systemService=AzureAppServiceManagement; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"AppServiceManagement.CentralIndia","AppServiceManagement.CentralIndia","@{changeNumber=2; region=centralindia; regionId=21; platform=Azure; systemService=AzureAppServiceManagement; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"AppServiceManagement.CentralUS","AppServiceManagement.CentralUS","@{changeNumber=3; region=centralus; regionId=31; platform=Azure; systemService=AzureAppServiceManagement; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"AppServiceManagement.CentralUSEUAP","AppServiceManagement.CentralUSEUAP","@{changeNumber=2; region=centraluseuap; regionId=48; platform=Azure; systemService=AzureAppServiceManagement; addressPrefixes=System.Object[]; networkFeatures=}"
"AppServiceManagement.EastAsia","AppServiceManagement.EastAsia","@{changeNumber=3; region=eastasia; regionId=1; platform=Azure; systemService=AzureAppServiceManagement; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"AppServiceManagement.EastUS","AppServiceManagement.EastUS","@{changeNumber=3; region=eastus; regionId=32; platform=Azure; systemService=AzureAppServiceManagement; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"AppServiceManagement.EastUS2","AppServiceManagement.EastUS2","@{changeNumber=2; region=eastus2; regionId=33; platform=Azure; systemService=AzureAppServiceManagement; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"AppServiceManagement.EastUS2EUAP","AppServiceManagement.EastUS2EUAP","@{changeNumber=3; region=eastus2euap; regionId=49; platform=Azure; systemService=AzureAppServiceManagement; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"AppServiceManagement.FranceCentral","AppServiceManagement.FranceCentral","@{changeNumber=2; region=centralfrance; regionId=19; platform=Azure; systemService=AzureAppServiceManagement; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"AppServiceManagement.FranceSouth","AppServiceManagement.FranceSouth","@{changeNumber=2; region=southfrance; regionId=20; platform=Azure; systemService=AzureAppServiceManagement; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"AppServiceManagement.GermanyNorth","AppServiceManagement.GermanyNorth","@{changeNumber=2; region=germanyn; regionId=72; platform=Azure; systemService=AzureAppServiceManagement; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"AppServiceManagement.GermanyWestCentral","AppServiceManagement.GermanyWestCentral","@{changeNumber=2; region=germanywc; regionId=71; platform=Azure; systemService=AzureAppServiceManagement; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"AppServiceManagement.JapanEast","AppServiceManagement.JapanEast","@{changeNumber=2; region=japaneast; regionId=24; platform=Azure; systemService=AzureAppServiceManagement; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"AppServiceManagement.JapanWest","AppServiceManagement.JapanWest","@{changeNumber=2; region=japanwest; regionId=25; platform=Azure; systemService=AzureAppServiceManagement; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"AppServiceManagement.KoreaCentral","AppServiceManagement.KoreaCentral","@{changeNumber=3; region=koreacentral; regionId=26; platform=Azure; systemService=AzureAppServiceManagement; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"AppServiceManagement.KoreaSouth","AppServiceManagement.KoreaSouth","@{changeNumber=1; region=koreasouth; regionId=50; platform=Azure; systemService=AzureAppServiceManagement; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"AppServiceManagement.NorthCentralUS","AppServiceManagement.NorthCentralUS","@{changeNumber=4; region=northcentralus; regionId=34; platform=Azure; systemService=AzureAppServiceManagement; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"AppServiceManagement.NorthEurope","AppServiceManagement.NorthEurope","@{changeNumber=2; region=northeurope; regionId=17; platform=Azure; systemService=AzureAppServiceManagement; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"AppServiceManagement.NorwayEast","AppServiceManagement.NorwayEast","@{changeNumber=2; region=norwaye; regionId=63; platform=Azure; systemService=AzureAppServiceManagement; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
